left_ear,right_ear,avg_ear,mar,yaw_deg,pitch_deg,roll_deg,ear_asymmetry,nose_centrality,label_id,label_name
0.1466,0.1509,0.1539,0.288,6.7346,15.1573,7.9816,0.0348,0.0476,2,Drowsy
0.2063,0.2899,0.311,0.1929,23.9088,22.1318,8.1974,0.0177,0.4702,1,Distracted
0.2781,0.298,0.2594,0.3092,55.1269,19.9553,4.5113,0.0435,0.4078,1,Distracted
0.3394,0.2389,0.3356,0.297,34.9152,6.0245,-3.3071,0.0498,0.2724,1,Distracted
0.2825,0.2869,0.2161,0.3073,44.2727,9.2271,19.2468,0.0163,0.3139,1,Distracted
0.2611,0.2899,0.3417,0.237,-9.0251,1.2798,0.6364,0.0,0.0484,0,Attentive
0.285,0.3293,0.3129,0.2989,7.1771,-4.7257,0.3461,0.0122,0.0899,0,Attentive
0.1173,0.0732,0.0381,0.8435,22.1612,9.3388,-1.6897,0.0113,0.4754,3,Absent
0.0,0.1014,0.0867,0.6011,17.538,18.9785,12.8409,0.1127,0.4758,3,Absent
0.3055,0.261,0.2613,0.3184,43.5828,6.0665,-4.5231,0.0259,0.4124,1,Distracted
0.3297,0.2942,0.2167,0.3181,33.588,5.4453,6.4697,0.0395,0.4208,1,Distracted
0.2781,0.299,0.3449,0.2241,4.7903,2.885,7.942,0.0453,0.0341,0,Attentive
0.3792,0.2601,0.277,0.2001,25.2852,29.0191,1.8678,0.0684,0.2257,1,Distracted
0.2698,0.2636,0.329,0.2896,7.993,7.3984,1.9388,0.011,0.0523,0,Attentive
0.2708,0.2989,0.2689,0.4033,48.7882,11.6969,6.2024,0.0589,0.408,1,Distracted
0.1997,0.1788,0.1144,0.6696,13.6064,-2.2796,2.2743,0.0353,0.1232,2,Drowsy
0.1002,0.0451,0.0379,0.5841,42.3775,-0.8947,7.2996,0.0863,0.6488,3,Absent
0.2708,0.3211,0.2673,0.1701,-2.0402,8.1237,1.0154,0.0154,0.0513,0,Attentive
0.1315,0.0098,0.0363,0.6833,62.1995,38.6939,12.0228,0.0,0.5663,3,Absent
0.2362,0.2358,0.2952,0.2666,14.8164,14.7804,-3.6376,0.0328,0.3738,1,Distracted
0.3398,0.3311,0.245,0.342,27.1827,-8.667,2.4524,0.038,0.3037,1,Distracted
0.0094,0.0452,0.1734,0.6929,37.996,16.8193,8.5207,0.0508,0.4968,3,Absent
0.3214,0.3142,0.2991,0.2585,17.598,7.9896,3.5848,0.051,0.3809,1,Distracted
0.0652,0.147,0.0651,0.4451,69.3703,15.0895,30.758,0.0921,0.739,3,Absent
0.2379,0.261,0.2382,0.17,47.2155,-2.9605,3.9279,0.0451,0.2885,1,Distracted
0.2651,0.2876,0.3008,0.3231,0.6764,10.5078,9.1438,0.0343,0.0585,0,Attentive
0.2964,0.3126,0.2778,0.2281,8.7791,0.3902,10.6348,0.016,0.0567,0,Attentive
0.0,0.1446,0.0621,0.8366,23.53,50.3793,22.2759,0.007,0.4271,3,Absent
0.0936,0.0701,0.0841,0.6025,12.4533,22.3217,2.9743,0.0198,0.4783,3,Absent
0.3424,0.3134,0.2875,0.2276,4.9084,-6.0339,1.2837,0.031,0.0,0,Attentive
0.3563,0.3285,0.2856,0.2051,6.9354,-6.2416,11.1573,0.0318,0.0359,0,Attentive
0.3496,0.3187,0.306,0.2743,-4.9875,14.3628,11.9569,0.0239,0.0977,0,Attentive
0.307,0.2925,0.33,0.257,-12.7366,-4.8203,1.0708,0.0231,0.0483,0,Attentive
0.2815,0.2319,0.2453,0.2305,35.5575,10.7789,14.2646,0.0377,0.0792,1,Distracted
0.1163,0.0553,0.0934,0.8064,13.5006,21.7273,-1.3597,0.027,0.4831,3,Absent
0.283,0.2859,0.318,0.2421,-2.1333,14.6575,-2.2808,0.0204,0.0696,0,Attentive
0.1672,0.0764,0.0628,0.7872,19.5987,2.5149,15.4836,0.0266,0.0,3,Absent
0.3224,0.2578,0.3163,0.3259,55.7356,5.3065,-2.7152,0.0199,0.3709,1,Distracted
0.1798,0.2267,0.1801,0.504,-2.7728,3.051,5.7699,0.0779,0.1372,2,Drowsy
0.2993,0.3059,0.2964,0.2213,-1.3749,2.7707,-0.7171,0.0129,0.0532,0,Attentive
0.2334,0.3411,0.2728,0.3128,10.567,-3.3041,-3.6639,0.0235,0.0247,0,Attentive
0.0839,0.1351,0.1517,0.621,31.6092,10.4365,2.6062,0.0441,0.2775,3,Absent
0.2099,0.1308,0.1765,0.3814,7.7867,6.2657,1.3238,0.0357,0.1614,2,Drowsy
0.2582,0.313,0.2148,0.2479,29.1805,-6.363,13.9684,0.0028,0.2912,1,Distracted
0.1875,0.2002,0.1935,0.439,4.3893,-3.2345,1.0814,0.041,0.0506,2,Drowsy
0.3717,0.3355,0.3181,0.2556,11.0573,6.626,2.131,0.017,0.0476,0,Attentive
0.3411,0.336,0.2992,0.2456,18.039,6.6453,0.361,0.0057,0.0618,0,Attentive
0.3287,0.3062,0.3077,0.1952,-4.046,15.5911,-1.676,0.0366,0.0427,0,Attentive
0.2901,0.2816,0.2729,0.2087,26.5928,11.7128,-4.7554,0.0068,0.0645,0,Attentive
0.2758,0.2842,0.2669,0.2705,8.333,-6.4495,-0.276,0.0065,0.023,0,Attentive
0.057,0.0629,0.0,0.684,-1.764,29.4458,13.9149,0.0532,0.6901,3,Absent
0.2811,0.3373,0.3307,0.2333,-11.3514,-0.9669,-0.9991,0.0134,0.0291,0,Attentive
0.1794,0.1286,0.1788,0.6616,-0.0748,9.5582,8.5332,0.0456,0.0917,2,Drowsy
0.2269,0.3205,0.2796,0.2588,-6.9986,1.1433,2.1686,0.0227,0.0166,0,Attentive
0.1363,0.1853,0.2343,0.5269,16.2932,3.5079,3.2842,0.0191,0.0526,2,Drowsy
0.3339,0.3598,0.2876,0.1857,31.3105,13.8995,5.4493,0.0051,0.1869,1,Distracted
0.2921,0.2785,0.2192,0.2811,49.5281,4.0036,7.4717,0.047,0.259,1,Distracted
0.0,0.0175,0.0729,0.6924,-4.4374,18.0982,28.8452,0.0521,0.7378,3,Absent
0.3293,0.219,0.2591,0.3292,29.3871,2.0179,11.1112,0.0042,0.3198,1,Distracted
0.0443,0.0922,0.0879,0.6481,26.8711,46.4531,7.8594,0.0513,0.4204,3,Absent
0.3301,0.2751,0.2672,0.2592,45.3005,13.6518,6.7477,0.0459,0.1449,1,Distracted
0.2879,0.3204,0.2712,0.2877,4.5954,6.3113,-1.2279,0.0034,0.0651,0,Attentive
0.3007,0.3096,0.3251,0.328,-12.6128,-6.2081,8.5472,0.0172,0.0298,0,Attentive
0.0564,0.0939,0.0932,0.5408,27.1095,15.9918,6.6002,0.0736,0.3946,3,Absent
0.1155,0.1665,0.236,0.375,20.9163,17.377,6.0075,0.0512,0.0433,2,Drowsy
0.0,0.1179,0.0301,0.6419,22.7546,20.2974,29.0281,0.0484,0.6355,3,Absent
0.1899,0.0858,0.0007,0.7644,15.8255,21.0486,21.6944,0.0,0.5513,3,Absent
0.1164,0.1558,0.1603,0.3301,9.9967,8.0169,2.9265,0.0149,0.0782,2,Drowsy
0.0271,0.0528,0.1581,0.6838,58.276,18.197,11.8942,0.0478,0.5316,3,Absent
0.1307,0.2032,0.2125,0.4062,9.7649,-10.2807,-2.603,0.0658,0.0711,2,Drowsy
0.1736,0.158,0.1754,0.4516,-3.1834,13.0454,2.1479,0.0232,0.0659,2,Drowsy
0.1462,0.1248,0.1719,0.4746,0.2774,3.6822,4.712,0.03,0.0924,2,Drowsy
0.3077,0.309,0.3276,0.2188,36.9267,15.6382,7.6537,0.0127,0.1108,1,Distracted
0.1875,0.2003,0.1939,0.5884,-0.1504,13.8581,9.3871,0.0643,0.0,2,Drowsy
0.1724,0.0934,0.073,0.642,6.6262,8.5162,20.3089,0.0451,0.6155,3,Absent
0.3116,0.2686,0.2388,0.306,48.329,17.5518,11.5069,0.0258,0.3033,1,Distracted
0.3733,0.3318,0.2804,0.332,15.3584,35.2337,1.4587,0.0276,0.1644,1,Distracted
0.1416,0.1135,0.1995,0.6244,-3.9684,17.7776,4.2171,0.0133,0.0347,2,Drowsy
0.2784,0.3664,0.2832,0.2572,27.4345,26.3708,0.3191,0.0447,0.2941,1,Distracted
0.0272,0.1173,0.0823,0.67,31.2612,8.6558,46.047,0.09,0.4437,3,Absent
0.3136,0.3291,0.3156,0.2875,26.6183,9.1872,7.7516,0.0482,0.3834,1,Distracted
0.0626,0.0319,0.0953,0.5029,50.9597,41.0543,13.0299,0.0231,0.4648,3,Absent
0.2932,0.2435,0.2891,0.2426,31.6765,20.2477,10.4536,0.0101,0.2443,1,Distracted
0.2397,0.1699,0.1398,0.4253,-1.7808,11.5266,0.7593,0.0018,0.0712,2,Drowsy
0.138,0.1523,0.2002,0.5438,13.7638,2.0222,6.98,0.0307,0.0558,2,Drowsy
0.1559,0.1602,0.2208,0.5792,-7.1671,16.0499,8.0945,0.0711,0.0954,2,Drowsy
0.1993,0.2343,0.1958,0.4949,16.4614,16.8098,-0.2075,0.0527,0.0534,2,Drowsy
0.0195,0.098,0.1139,0.5352,9.5643,7.9521,24.2715,0.0479,0.4858,3,Absent
0.2482,0.1971,0.2854,0.275,48.6343,13.5906,13.0054,0.0161,0.4638,1,Distracted
0.1748,0.1412,0.1705,0.7597,-8.5549,4.2357,-3.0635,0.0425,0.0319,2,Drowsy
0.3167,0.3284,0.2574,0.3276,25.9345,32.3312,0.8423,0.0505,0.4344,1,Distracted
0.088,0.252,0.1916,0.5159,6.408,12.5901,4.3904,0.0454,0.0843,2,Drowsy
0.3292,0.309,0.2807,0.3449,3.6961,-4.253,6.2837,0.024,0.0618,0,Attentive
0.0623,0.0532,0.1599,0.8312,6.2372,22.0852,18.9441,0.0561,0.9129,3,Absent
0.2591,0.2426,0.3219,0.3679,49.2169,14.9244,6.739,0.0057,0.3254,1,Distracted
0.0888,0.1975,0.1308,0.784,24.4209,25.3928,-14.085,0.0729,0.4341,3,Absent
0.2273,0.1182,0.1982,0.4488,8.5285,4.1321,-0.0897,0.0428,0.146,2,Drowsy
0.2769,0.2616,0.2776,0.1832,13.6933,13.8405,3.6011,0.0322,0.054,0,Attentive
0.2797,0.3293,0.2963,0.2087,0.4289,5.8905,-0.8186,0.0118,0.0573,0,Attentive
0.218,0.143,0.1691,0.6531,5.7967,6.6198,-0.7081,0.0501,0.1212,2,Drowsy
0.2823,0.2643,0.2132,0.3082,58.6681,14.6425,8.6548,0.0414,0.3897,1,Distracted
0.2541,0.3489,0.2907,0.2379,-12.1201,-0.1836,-3.199,0.0139,0.0459,0,Attentive
0.286,0.2456,0.281,0.325,34.3634,6.0911,6.2197,0.0439,0.2393,1,Distracted
0.1522,0.1974,0.1044,0.4012,18.374,11.5159,4.834,0.0797,0.0,2,Drowsy
0.173,0.1509,0.1418,0.5354,11.2217,6.3364,7.8307,0.0,0.1331,2,Drowsy
0.3357,0.2809,0.2911,0.3286,26.3017,10.5405,5.7533,0.0109,0.5818,1,Distracted
0.2921,0.2595,0.2396,0.2272,44.1703,29.7252,13.2946,0.0031,0.4355,1,Distracted
0.1989,0.1559,0.1857,0.491,-0.6945,-1.6311,16.1304,0.0294,0.1049,2,Drowsy
0.2912,0.3436,0.3382,0.2459,-5.0676,-11.6013,-5.3602,0.0063,0.0914,0,Attentive
0.3147,0.2633,0.3356,0.3276,10.0583,-2.3311,0.4699,0.0215,0.0289,0,Attentive
0.1064,0.0737,0.0887,0.719,12.8376,1.4925,18.3129,0.0857,0.6098,3,Absent
0.1555,0.0931,0.1034,0.6335,25.2102,33.9935,3.0444,0.0579,0.6892,3,Absent
0.1692,0.2352,0.099,0.3261,-1.8038,-0.6268,11.5499,0.0652,0.1037,2,Drowsy
0.2451,0.2192,0.2934,0.28,38.6355,8.9545,-3.3658,0.0403,0.5422,1,Distracted
0.365,0.2807,0.3232,0.2529,5.1487,13.6993,4.5392,0.0254,0.0822,0,Attentive
0.1493,0.1583,0.1657,0.5943,3.425,-2.5774,5.2768,0.0565,0.079,2,Drowsy
0.3408,0.3228,0.2564,0.2196,15.5455,13.1346,6.6932,0.0182,0.0525,0,Attentive
0.2427,0.1394,0.2213,0.4622,13.6562,20.661,4.424,0.0337,0.0826,2,Drowsy
0.1736,0.1246,0.1727,0.4402,-5.8596,10.9364,5.3991,0.0489,0.0912,2,Drowsy
0.325,0.2402,0.3094,0.3114,-6.6771,14.708,4.0951,0.0129,0.0483,0,Attentive
0.0794,0.085,0.0859,1.0,8.6399,32.31,21.2788,0.0296,0.7111,3,Absent
0.3169,0.2962,0.2515,0.2101,17.4764,11.8794,8.4348,0.043,0.3382,1,Distracted
0.2537,0.2258,0.2573,0.2602,6.5717,8.0264,10.5461,0.0413,0.3004,1,Distracted
0.3179,0.3128,0.2802,0.1883,49.5124,3.3374,2.2799,0.0762,0.2796,1,Distracted
0.2778,0.3196,0.3357,0.229,9.0519,-10.3984,5.2973,0.012,0.0592,0,Attentive
0.1369,0.1993,0.1566,0.5469,2.2036,-0.4676,2.8109,0.0318,0.1204,2,Drowsy
0.1475,0.0322,0.098,0.5505,38.3852,35.1786,10.7481,0.1163,0.7713,3,Absent
0.3213,0.3129,0.3095,0.2222,1.9595,14.6835,-2.7128,0.0361,0.0403,0,Attentive
0.3211,0.2926,0.2783,0.2951,37.153,-5.1666,2.9044,0.0623,0.2841,1,Distracted
0.2317,0.1307,0.2179,0.4005,-6.275,21.0169,9.5366,0.0442,0.0814,2,Drowsy
0.1867,0.1572,0.1845,0.3794,2.6283,5.3177,-2.3444,0.0,0.0424,2,Drowsy
0.1965,0.1554,0.2097,0.3633,5.2308,3.8234,10.0972,0.0265,0.0659,2,Drowsy
0.1391,0.2207,0.1453,0.3893,11.0985,8.2779,-4.9857,0.0749,0.0588,2,Drowsy
0.3058,0.3081,0.3053,0.2708,38.8259,-0.8517,12.6128,0.0,0.3413,1,Distracted
0.0209,0.074,0.0859,0.7123,21.3888,6.7858,39.1444,0.0749,0.6605,3,Absent
0.1728,0.1997,0.1694,0.3378,3.5741,0.8121,2.6461,0.0669,0.0692,2,Drowsy
0.0829,0.0691,0.058,0.5663,19.8747,16.6171,10.2975,0.011,0.2264,3,Absent
0.2938,0.3025,0.2818,0.3374,11.3205,-2.1784,-4.6731,0.0161,0.063,0,Attentive
0.0,0.0243,0.0819,0.6207,14.109,5.2586,-1.867,0.1102,0.5554,3,Absent
0.2934,0.3021,0.3048,0.3696,-13.7949,7.7826,1.426,0.0257,0.0303,0,Attentive
0.1147,0.1398,0.1246,0.6933,34.7482,46.1249,21.1632,0.0281,0.6666,3,Absent
0.357,0.3307,0.3411,0.2696,12.3401,-2.0678,-1.2217,0.0,0.0856,0,Attentive
0.2816,0.3341,0.2962,0.2419,6.5073,-3.188,2.6625,0.0162,0.0104,0,Attentive
0.1622,0.1605,0.1493,0.3796,4.1107,2.2387,4.3535,0.0324,0.0867,2,Drowsy
0.1194,0.0808,0.0604,0.6361,1.2985,35.3811,5.569,0.0158,0.7136,3,Absent
0.1785,0.1954,0.1593,0.302,6.2277,25.6899,2.0651,0.0714,0.0499,2,Drowsy
0.3206,0.2875,0.2818,0.3268,30.4987,25.6852,0.2717,0.0431,0.4934,1,Distracted
0.177,0.1786,0.144,0.3643,2.4385,10.1702,8.7408,0.0419,0.1341,2,Drowsy
0.0697,0.0906,0.0793,0.8415,24.4179,19.9758,12.1381,0.0753,0.6916,3,Absent
0.0359,0.0536,0.0338,0.719,6.0059,27.1764,0.2002,0.0773,0.2947,3,Absent
0.1745,0.1466,0.2211,0.3482,6.5453,11.3092,-0.7431,0.0415,0.0436,2,Drowsy
0.0662,0.074,0.0,0.5643,25.3523,12.0147,26.6235,0.0032,0.6854,3,Absent
0.3621,0.3323,0.3204,0.2616,37.7557,-3.1828,7.9935,0.0355,0.3523,1,Distracted
0.2107,0.2293,0.1515,0.4191,11.213,-3.3734,-5.8536,0.0445,0.0999,2,Drowsy
0.3156,0.3194,0.3139,0.2545,1.4213,1.9411,1.0255,0.0313,0.0678,0,Attentive
0.2784,0.2862,0.3264,0.2672,-11.1043,5.2686,0.0746,0.0132,0.0684,0,Attentive
0.027,0.1461,0.0465,0.7444,23.3631,20.4628,32.834,0.0,0.5108,3,Absent
0.097,0.2565,0.1472,0.6086,4.3047,12.5189,1.556,0.0442,0.106,2,Drowsy
0.3228,0.3018,0.3097,0.3125,-7.6622,0.5539,-1.8628,0.0238,0.0869,0,Attentive
0.3065,0.2909,0.2945,0.2883,-5.3215,16.6164,-7.1054,0.014,0.0611,0,Attentive
0.2628,0.2118,0.2713,0.2512,28.8082,14.1687,8.9518,0.0346,0.4495,1,Distracted
0.3037,0.3304,0.3452,0.2875,48.1936,6.4834,12.11,0.0512,0.4508,1,Distracted
0.25,0.1935,0.296,0.2137,46.8633,6.1886,8.6223,0.058,0.2291,1,Distracted
0.2387,0.2053,0.1387,0.3828,14.0454,3.4955,9.6107,0.0495,0.0821,2,Drowsy
0.3177,0.2978,0.2588,0.3601,18.7009,9.0783,10.8015,0.0155,0.381,1,Distracted
0.2505,0.2778,0.2772,0.2924,33.4484,8.6637,0.3398,0.0488,0.3577,1,Distracted
0.1499,0.2124,0.1711,0.5099,1.9258,20.5121,0.5026,0.0496,0.0605,2,Drowsy
0.0138,0.1653,0.1169,0.7604,26.6178,28.9865,0.2141,0.0533,0.3642,3,Absent
0.0267,0.033,0.0976,0.8269,19.9622,1.5602,12.4966,0.0191,0.4162,3,Absent
0.0307,0.0293,0.0925,0.7689,22.5815,-3.669,2.4339,0.0707,0.4803,3,Absent
0.3413,0.2968,0.3447,0.3124,47.746,6.7649,5.0857,0.0482,0.5113,1,Distracted
0.2693,0.2939,0.2037,0.2766,14.846,-2.083,3.877,0.0555,0.3871,1,Distracted
0.344,0.3152,0.3109,0.1905,8.4298,-3.504,-3.6701,0.0165,0.0324,0,Attentive
0.1917,0.2695,0.3212,0.2126,43.4025,0.4985,5.6364,0.0442,0.2841,1,Distracted
0.2476,0.3148,0.3096,0.2295,11.0474,-4.8925,7.6395,0.0215,0.0399,0,Attentive
0.1535,0.183,0.1581,0.377,0.7326,2.3145,7.4181,0.0253,0.0439,2,Drowsy
0.2999,0.3327,0.3591,0.1781,1.1979,-13.649,2.9633,0.0237,0.0488,0,Attentive
0.3539,0.3212,0.2939,0.1987,12.84,-3.7529,10.1423,0.0172,0.0977,0,Attentive
0.2596,0.2742,0.3344,0.301,0.0949,8.9808,3.7061,0.035,0.0522,0,Attentive
0.0594,0.0139,0.101,0.8083,66.1728,25.7967,14.3894,0.0224,0.1742,3,Absent
0.3041,0.2309,0.291,0.3852,1.1547,10.7225,9.2097,0.0222,0.0247,0,Attentive
0.2618,0.3063,0.3266,0.2312,13.8089,12.0492,10.3187,0.0231,0.0676,0,Attentive
0.0536,0.037,0.1189,0.5246,25.2734,24.6253,4.7784,0.0547,0.363,3,Absent
0.0758,0.0785,0.0787,0.8057,0.055,46.6377,0.8834,0.0304,0.6989,3,Absent
0.2189,0.1498,0.1928,0.3993,2.4882,9.2855,3.9666,0.0547,0.0995,2,Drowsy
0.1545,0.1913,0.202,0.4373,6.2981,7.6967,4.4926,0.036,0.0807,2,Drowsy
0.1168,0.0396,0.1253,0.7418,32.4351,53.7399,39.5275,0.0707,0.663,3,Absent
0.1092,0.0208,0.1955,0.7762,29.3065,2.5353,26.3728,0.035,0.5111,3,Absent
0.2312,0.238,0.176,0.4049,22.0768,13.7693,5.2816,0.0673,0.0921,2,Drowsy
0.184,0.2006,0.2238,0.4044,-8.8943,9.2557,1.7128,0.014,0.0919,2,Drowsy
0.0869,0.1158,0.0901,0.6954,22.452,3.5863,43.4165,0.0349,0.6368,3,Absent
0.2999,0.2949,0.2887,0.2848,10.6424,3.6188,9.3877,0.0086,0.0442,0,Attentive
0.0,0.0,0.0373,0.576,31.5966,21.0111,16.1225,0.0196,0.444,3,Absent
0.2962,0.2465,0.2562,0.3209,47.5008,15.5168,16.3813,0.0627,0.3941,1,Distracted
0.0,0.15,0.0873,0.6535,39.6991,33.0736,5.8578,0.0365,0.3274,3,Absent
0.1033,0.0927,0.1387,0.5317,-1.0784,11.6877,12.2314,0.018,0.0991,2,Drowsy
0.2882,0.3054,0.3307,0.2802,-3.8043,20.3963,3.3239,0.0328,0.0454,0,Attentive
0.0651,0.0189,0.1682,0.5236,35.8308,8.4603,16.6299,0.0229,0.3021,3,Absent
0.0442,0.1296,0.0921,0.5814,35.3042,20.1191,15.258,0.0061,0.5358,3,Absent
0.3032,0.2987,0.3256,0.2401,17.8266,9.2997,2.915,0.0132,0.342,1,Distracted
0.236,0.1982,0.1519,0.7253,4.6286,3.3822,11.0605,0.0306,0.1465,2,Drowsy
0.1234,0.0782,0.0577,0.7959,23.2688,11.3412,20.7473,0.0791,0.3485,3,Absent
0.1817,0.2685,0.2197,0.3883,-0.9519,15.6524,-1.0552,0.0618,0.0934,2,Drowsy
0.3393,0.3082,0.3083,0.2976,16.9621,-0.4467,7.7293,0.0298,0.394,1,Distracted
0.1563,0.1191,0.1986,0.3953,18.3183,10.3695,4.8013,0.0326,0.1436,2,Drowsy
0.0252,0.0479,0.0857,0.4575,5.1967,28.5345,-1.9581,0.1033,0.7909,3,Absent
0.1825,0.174,0.0902,0.406,18.3155,8.1032,2.4636,0.0403,0.0942,2,Drowsy
0.1587,0.214,0.2011,0.4459,-5.1008,2.5397,1.4162,0.0455,0.1481,2,Drowsy
0.3007,0.3663,0.2667,0.2574,28.2669,5.1059,-11.4718,0.0381,0.2654,1,Distracted
0.2485,0.2983,0.2672,0.2262,41.8814,24.9167,9.349,0.0485,0.2979,1,Distracted
0.3149,0.3004,0.2734,0.3635,32.4531,10.3277,5.1273,0.0113,0.3578,1,Distracted
0.2649,0.3343,0.3188,0.2896,-4.2751,12.8196,-5.0093,0.0259,0.1157,0,Attentive
0.1321,0.1536,0.0822,0.4993,28.2872,-5.4553,10.9658,0.0557,1.0,3,Absent
0.2479,0.2431,0.3355,0.3374,58.323,10.5545,6.7275,0.0247,0.3213,1,Distracted
0.2318,0.289,0.302,0.2621,43.1515,2.8986,-7.6882,0.0215,0.3563,1,Distracted
0.3223,0.2375,0.2752,0.2976,51.2414,9.8944,10.6169,0.044,0.3623,1,Distracted
0.072,0.0929,0.0754,0.9941,26.8193,22.2071,20.1551,0.0368,0.7359,3,Absent
0.0801,0.0777,0.0716,0.7121,27.9769,-3.5764,13.4213,0.0048,0.6771,3,Absent
0.1563,0.1322,0.2019,0.4226,5.37,5.7483,3.9697,0.031,0.0413,2,Drowsy
0.2905,0.222,0.2462,0.2313,27.0399,-3.7515,6.2209,0.0018,0.3857,1,Distracted
0.1085,0.1178,0.1194,0.4804,24.5867,45.7411,13.8106,0.0645,0.7061,3,Absent
0.3216,0.2931,0.3363,0.1831,8.5433,-1.241,10.5969,0.0399,0.027,0,Attentive
0.2466,0.2524,0.2841,0.2318,34.5424,7.8947,4.0451,0.0157,0.2861,1,Distracted
0.065,0.1509,0.2051,0.5442,9.1383,9.2671,10.5194,0.0334,0.1234,2,Drowsy
0.1862,0.1916,0.22,0.3761,2.2402,21.0768,3.0159,0.0147,0.0532,2,Drowsy
0.3332,0.2964,0.2457,0.2924,-1.2826,2.3663,3.6599,0.0219,0.0713,0,Attentive
0.217,0.2259,0.2087,0.5446,-1.5047,6.4112,-0.9496,0.0358,0.1074,2,Drowsy
0.1752,0.1737,0.2128,0.4963,4.5815,7.7128,5.7264,0.0306,0.1129,2,Drowsy
0.3283,0.261,0.2519,0.3966,29.5835,11.5353,7.7079,0.0073,0.4735,1,Distracted
0.3133,0.3313,0.2827,0.2015,30.8588,10.4406,-6.0146,0.0578,0.3642,1,Distracted
0.215,0.2833,0.2655,0.3701,51.9363,17.8535,3.0403,0.0697,0.1947,1,Distracted
0.1919,0.2003,0.1822,0.4439,15.5406,20.5031,3.2917,0.0448,0.0833,2,Drowsy
0.2926,0.2747,0.3543,0.2412,3.9856,6.8604,2.218,0.037,0.0313,0,Attentive
0.3315,0.2839,0.3329,0.2599,19.6021,-1.8243,10.6798,0.022,0.0305,0,Attentive
0.0846,0.0176,0.0678,0.7016,31.0101,13.8476,47.8067,0.0448,0.2143,3,Absent
0.1671,0.1988,0.1829,0.4895,3.8599,-4.833,4.1568,0.0413,0.0897,2,Drowsy
0.274,0.3167,0.3187,0.2201,-8.9643,2.9139,1.1358,0.0156,0.0633,0,Attentive
0.0926,0.0371,0.0926,0.7985,13.9856,22.2885,17.4805,0.0415,0.6854,3,Absent
0.3009,0.3155,0.2755,0.1798,3.8577,0.7681,5.1322,0.0192,0.0562,0,Attentive
0.1267,0.162,0.0368,0.8198,7.2374,25.0418,-0.2574,0.0463,0.5278,3,Absent
0.2,0.149,0.1452,0.4807,4.3536,14.6569,6.7348,0.0347,0.0582,2,Drowsy
0.1235,0.0,0.0774,0.5041,8.4518,-17.5755,31.7128,0.0393,0.3886,3,Absent
0.2457,0.1817,0.1347,0.3483,11.9332,12.8084,10.9339,0.0263,0.0919,2,Drowsy
0.0949,0.0385,0.0972,0.5569,22.3973,14.324,36.023,0.0785,0.8195,3,Absent
0.1646,0.1867,0.19,0.4822,-5.3905,-5.4067,1.0565,0.0479,0.0509,2,Drowsy
0.0757,0.1565,0.0981,0.4294,21.9725,24.455,27.9643,0.1046,0.7315,3,Absent
0.1906,0.1314,0.0838,0.7339,20.2713,-7.54,7.1445,0.0215,0.4146,3,Absent
0.265,0.2904,0.3077,0.2457,27.3067,26.5887,10.9076,0.0458,0.4287,1,Distracted
0.1912,0.1567,0.2183,0.5633,12.8425,8.356,0.419,0.0438,0.1177,2,Drowsy
0.0776,0.1124,0.1298,0.6186,53.9851,17.2414,24.9465,0.1079,0.5779,3,Absent
0.0197,0.109,0.0878,0.7205,13.5651,31.8579,10.0392,0.0835,0.6189,3,Absent
0.18,0.1192,0.1781,0.3926,4.0743,13.8074,11.463,0.0582,0.0511,2,Drowsy
0.1303,0.1832,0.2263,0.2701,10.6127,18.9984,1.1972,0.0739,0.0524,2,Drowsy
0.3411,0.3209,0.3071,0.2006,-3.7748,11.7473,5.8967,0.0196,0.0375,0,Attentive
0.0386,0.0802,0.1008,0.6871,29.1649,8.5913,33.9826,0.0397,0.5262,3,Absent
0.1942,0.202,0.1857,0.477,15.189,5.9932,-3.2847,0.0574,0.0999,2,Drowsy
0.2789,0.299,0.3443,0.2187,17.4996,7.9543,-0.8123,0.0263,0.0792,0,Attentive
0.2144,0.1537,0.1876,0.4617,9.9702,15.2063,7.4702,0.0,0.1278,2,Drowsy
0.0622,0.1335,0.0733,0.6827,39.5618,33.3849,9.7193,0.0461,0.731,3,Absent
0.3524,0.3286,0.2837,0.2601,16.6569,13.1054,-1.6913,0.0141,0.2309,1,Distracted
0.2279,0.1683,0.1712,0.3795,4.7135,9.6202,8.0324,0.056,0.0,2,Drowsy
0.1055,0.152,0.1477,0.4334,1.034,9.4315,3.6527,0.0672,0.097,2,Drowsy
0.0518,0.105,0.1141,0.6568,64.8425,-3.4561,16.9555,0.0148,0.726,3,Absent
0.2765,0.2801,0.2616,0.223,28.367,2.2785,8.9202,0.0086,0.4833,1,Distracted
0.0725,0.0845,0.0643,0.5834,-13.3068,11.5192,23.5827,0.0755,0.4558,3,Absent
0.0857,0.0522,0.0452,0.7412,26.6711,11.9116,21.0753,0.0364,0.5626,3,Absent
0.061,0.1103,0.051,0.5548,-12.7753,25.0363,18.145,0.0733,0.593,3,Absent
0.1483,0.1825,0.1206,0.2561,8.7707,-6.2802,2.8589,0.0602,0.1099,2,Drowsy
0.2669,0.3204,0.3102,0.2346,-3.7087,-3.2068,4.6741,0.0323,0.0309,0,Attentive
0.2565,0.2831,0.2864,0.3172,35.1726,11.9021,3.5396,0.0323,0.4798,1,Distracted
